,"K_{1,3}",P_4,C_4,K_4,K_3+e,K_4-e,K_3,P_3,K_2,2K_2,E_4,n,s,t,counter
178,90,378,69,0,228,105,78,228,129,60,0,15,4,4,True
179,86,373,65,0,228,110,80,232,129,62,0,15,4,4,True
180,84,375,64,0,226,109,84,232,124,67,0,15,4,4,True
181,89,370,70,0,231,125,83,221,115,61,0,15,4,4,True
182,84,375,64,0,226,109,84,232,124,67,0,15,4,4,True
183,95,364,81,0,251,133,71,211,111,48,0,15,4,4,True
184,84,375,64,0,226,109,84,232,124,67,0,15,4,4,True
185,82,369,64,0,230,129,88,226,110,67,0,15,4,4,True
186,95,367,77,0,237,119,77,217,120,56,0,15,4,4,True
187,93,372,72,0,225,105,81,225,129,63,0,15,4,4,True
188,92,367,72,0,228,125,86,216,116,63,0,15,4,4,True
189,98,364,82,0,246,134,74,206,112,49,0,15,4,4,True
190,95,370,76,0,237,119,77,215,121,55,0,15,4,4,True
191,85,370,66,0,225,109,85,233,123,69,0,15,4,4,True
192,90,368,71,0,232,124,84,218,116,62,0,15,4,4,True
193,86,374,65,0,222,110,86,230,124,68,0,15,4,4,True
194,89,370,70,0,233,124,83,219,116,61,0,15,4,4,True
195,95,367,77,0,237,119,77,217,120,56,0,15,4,4,True
196,87,371,66,0,227,110,81,231,129,63,0,15,4,4,True
197,90,371,70,0,230,125,84,218,116,61,0,15,4,4,True
198,87,375,65,0,221,110,87,227,125,68,0,15,4,4,True
199,94,369,76,0,238,119,76,218,120,55,0,15,4,4,True
200,83,378,60,0,217,96,83,241,138,69,0,15,4,4,True
201,90,375,70,0,230,104,78,228,129,61,0,15,4,4,True
202,79,383,55,0,207,82,85,251,147,76,0,15,4,4,True
203,83,375,61,0,219,95,83,241,138,70,0,15,4,4,True
204,89,377,69,0,231,104,77,229,129,60,0,15,4,4,True
205,85,379,63,0,223,110,85,229,125,66,0,15,4,4,True
206,82,375,59,0,220,116,88,232,125,68,0,15,4,4,True
207,78,379,54,0,212,101,90,242,134,75,0,15,4,4,True
208,91,372,74,0,243,118,73,221,120,53,0,15,4,4,True
209,88,375,68,0,232,125,82,220,116,59,0,15,4,4,True
210,91,363,76,0,243,139,79,213,106,55,0,15,4,4,True
211,86,364,70,0,238,144,86,214,102,61,0,15,4,4,True
212,97,359,87,0,257,147,73,199,98,48,0,15,4,4,True
213,93,366,80,0,249,132,75,211,106,53,0,15,4,4,True
214,87,369,73,0,243,138,81,215,101,58,0,15,4,4,True
215,94,362,85,0,260,147,70,204,97,46,0,15,4,4,True
216,91,365,79,0,251,153,79,201,94,52,0,15,4,4,True
217,91,373,74,0,237,118,79,219,115,59,0,15,4,4,True
218,89,370,67,0,223,111,83,229,129,64,0,15,4,4,True
219,89,374,73,0,239,118,77,223,114,58,0,15,4,4,True
220,84,376,61,0,216,96,84,240,138,70,0,15,4,4,True
221,84,368,62,0,218,116,90,232,124,71,0,15,4,4,True
222,81,368,61,0,223,115,87,237,123,70,0,15,4,4,True
223,76,374,55,0,216,100,88,248,132,76,0,15,4,4,True
224,76,374,55,0,216,100,88,248,132,76,0,15,4,4,True
225,80,370,60,0,226,114,86,236,124,69,0,15,4,4,True
226,84,376,61,0,216,96,84,240,138,70,0,15,4,4,True
227,83,370,61,0,219,116,89,233,124,70,0,15,4,4,True
228,82,369,61,0,222,115,88,234,124,70,0,15,4,4,True
229,80,370,60,0,226,114,86,236,124,69,0,15,4,4,True
230,87,373,63,0,211,97,87,237,138,72,0,15,4,4,True
231,90,368,68,0,222,111,84,228,129,65,0,15,4,4,True
232,91,366,69,0,221,111,85,227,129,66,0,15,4,4,True
233,92,368,79,0,250,132,74,212,106,52,0,15,4,4,True
234,91,373,74,0,237,118,79,219,115,59,0,15,4,4,True
235,91,373,74,0,237,118,79,219,115,59,0,15,4,4,True
236,77,377,52,0,203,88,89,253,147,79,0,15,4,4,True
237,89,374,73,0,239,118,77,223,114,58,0,15,4,4,True
238,87,379,68,0,227,104,81,231,123,65,0,15,4,4,True
239,87,379,68,0,227,104,81,231,123,65,0,15,4,4,True
240,87,379,68,0,227,104,81,231,123,65,0,15,4,4,True
241,89,374,73,0,239,118,77,223,114,58,0,15,4,4,True
242,90,369,78,0,252,132,72,216,105,51,0,15,4,4,True
243,90,378,72,0,236,119,78,220,115,57,0,15,4,4,True
244,91,367,75,0,239,138,85,207,103,60,0,15,4,4,True
245,89,368,74,0,241,138,83,211,102,59,0,15,4,4,True
246,77,375,55,0,215,100,89,245,133,76,0,15,4,4,True
247,77,375,55,0,215,100,89,245,133,76,0,15,4,4,True
248,80,371,60,0,218,115,92,236,118,75,0,15,4,4,True
249,86,367,70,0,238,123,80,226,114,61,0,15,4,4,True
250,86,371,66,0,222,110,86,232,123,69,0,15,4,4,True
251,87,368,70,0,237,123,81,223,115,61,0,15,4,4,True
252,77,374,58,0,223,114,89,239,118,73,0,15,4,4,True
253,77,374,58,0,223,114,89,239,118,73,0,15,4,4,True
254,87,368,70,0,237,123,81,223,115,61,0,15,4,4,True
255,86,367,70,0,238,123,80,226,114,61,0,15,4,4,True
256,87,368,70,0,237,123,81,223,115,61,0,15,4,4,True
257,78,375,58,0,222,114,90,236,119,73,0,15,4,4,True
258,77,377,57,0,223,114,89,237,119,72,0,15,4,4,True
259,77,374,58,0,223,114,89,239,118,73,0,15,4,4,True
260,77,374,58,0,223,114,89,239,118,73,0,15,4,4,True
261,84,372,65,0,226,109,84,234,123,68,0,15,4,4,True
262,85,372,68,0,237,124,79,227,114,59,0,15,4,4,True
263,79,372,62,0,233,129,85,231,109,65,0,15,4,4,True
264,80,379,59,0,216,95,86,244,132,74,0,15,4,4,True
265,82,373,64,0,230,108,82,236,123,67,0,15,4,4,True
266,87,372,66,0,219,111,87,231,123,69,0,15,4,4,True
267,79,373,59,0,219,115,91,237,118,74,0,15,4,4,True
268,76,376,57,0,224,114,88,240,118,72,0,15,4,4,True
269,84,375,64,0,226,109,84,232,124,67,0,15,4,4,True
270,83,370,64,0,229,129,89,223,111,67,0,15,4,4,True
271,84,375,64,0,226,109,84,232,124,67,0,15,4,4,True
272,85,373,65,0,223,110,85,233,123,68,0,15,4,4,True
273,86,370,69,0,236,124,80,226,114,60,0,15,4,4,True
274,86,370,69,0,236,124,80,226,114,60,0,15,4,4,True
275,81,371,63,0,231,129,87,227,110,66,0,15,4,4,True
276,80,373,62,0,232,129,86,228,110,65,0,15,4,4,True
277,83,377,63,0,225,110,83,235,123,66,0,15,4,4,True
278,79,375,61,0,233,129,85,229,110,64,0,15,4,4,True
279,82,370,58,0,212,102,88,242,138,73,0,15,4,4,True
280,79,373,59,0,221,114,91,235,119,74,0,15,4,4,True
281,89,370,70,0,233,124,83,219,116,61,0,15,4,4,True
282,82,369,64,0,230,129,88,226,110,67,0,15,4,4,True
283,85,373,65,0,223,110,85,233,123,68,0,15,4,4,True
284,88,369,70,0,234,124,82,222,115,61,0,15,4,4,True
285,83,377,63,0,225,110,83,235,123,66,0,15,4,4,True
286,87,365,74,0,249,138,75,219,105,53,0,15,4,4,True
287,83,374,64,0,227,109,83,235,123,67,0,15,4,4,True
288,86,374,65,0,222,110,86,230,124,68,0,15,4,4,True
289,78,375,58,0,222,114,90,236,119,73,0,15,4,4,True
290,77,377,57,0,223,114,89,237,119,72,0,15,4,4,True
291,90,362,76,0,246,138,78,214,106,55,0,15,4,4,True
292,90,365,75,0,246,138,78,212,107,54,0,15,4,4,True
293,83,374,64,0,227,109,83,235,123,67,0,15,4,4,True
294,83,374,64,0,227,109,83,235,123,67,0,15,4,4,True
295,90,368,71,0,232,124,84,218,116,62,0,15,4,4,True
296,86,373,68,0,236,124,80,224,115,59,0,15,4,4,True
297,84,371,68,0,240,123,78,228,114,59,0,15,4,4,True
298,79,373,59,0,219,115,91,237,118,74,0,15,4,4,True
299,84,368,65,0,228,129,90,222,111,68,0,15,4,4,True
300,83,370,64,0,229,129,89,223,111,67,0,15,4,4,True
301,87,365,71,0,237,123,81,225,114,62,0,15,4,4,True
302,79,373,59,0,219,115,91,237,118,74,0,15,4,4,True
303,84,368,68,0,240,144,84,216,102,59,0,15,4,4,True
304,80,373,62,0,232,129,86,228,110,65,0,15,4,4,True
305,83,374,64,0,227,109,83,235,123,67,0,15,4,4,True
306,87,368,70,0,237,123,81,223,115,61,0,15,4,4,True
307,86,370,69,0,238,123,80,224,115,60,0,15,4,4,True
308,82,379,62,0,226,110,82,236,123,65,0,15,4,4,True
309,85,372,68,0,237,124,79,227,114,59,0,15,4,4,True
310,81,371,63,0,231,129,87,227,110,66,0,15,4,4,True
311,83,370,64,0,229,129,89,223,111,67,0,15,4,4,True
312,83,370,64,0,229,129,89,223,111,67,0,15,4,4,True
313,78,372,59,0,222,114,90,238,118,74,0,15,4,4,True
314,76,369,55,0,218,120,94,238,119,76,0,15,4,4,True
315,81,371,60,0,221,116,87,237,123,69,0,15,4,4,True
316,70,374,49,0,212,105,94,252,127,82,0,15,4,4,True
317,78,375,53,0,202,88,90,252,147,80,0,15,4,4,True
318,74,370,54,0,220,120,92,242,118,75,0,15,4,4,True
319,81,379,62,0,223,109,87,235,118,71,0,15,4,4,True
320,81,379,62,0,223,109,87,235,118,71,0,15,4,4,True
321,81,379,62,0,223,109,87,235,118,71,0,15,4,4,True
322,93,369,79,0,247,133,75,211,106,52,0,15,4,4,True
323,87,372,69,0,229,124,87,221,110,66,0,15,4,4,True
324,85,373,68,0,233,123,85,223,110,65,0,15,4,4,True
325,91,373,74,0,237,118,79,219,115,59,0,15,4,4,True
326,86,371,69,0,232,123,86,222,110,66,0,15,4,4,True
327,93,369,79,0,249,132,75,209,107,52,0,15,4,4,True
328,90,369,78,0,252,132,72,216,105,51,0,15,4,4,True
329,75,388,57,0,231,108,81,241,118,66,0,15,4,4,True
330,87,385,69,0,233,119,81,221,110,60,0,15,4,4,True
331,79,390,58,0,217,110,91,233,114,73,0,15,4,4,True
332,87,385,69,0,233,119,81,221,110,60,0,15,4,4,True
333,87,385,69,0,233,119,81,221,110,60,0,15,4,4,True
334,79,390,58,0,217,110,91,233,114,73,0,15,4,4,True
335,79,390,58,0,217,110,91,233,114,73,0,15,4,4,True
336,94,370,79,0,246,133,76,208,107,52,0,15,4,4,True
337,91,370,78,0,251,132,73,213,106,51,0,15,4,4,True
338,94,365,84,0,260,147,70,202,98,45,0,15,4,4,True
339,84,384,63,0,216,90,84,240,132,72,0,15,4,4,True
340,90,372,77,0,252,132,72,214,106,50,0,15,4,4,True
341,89,374,73,0,239,118,77,223,114,58,0,15,4,4,True
342,87,379,68,0,227,104,81,231,123,65,0,15,4,4,True
343,87,379,68,0,227,104,81,231,123,65,0,15,4,4,True
344,94,370,79,0,246,133,76,208,107,52,0,15,4,4,True
345,94,367,80,0,248,132,76,208,107,53,0,15,4,4,True
346,89,377,72,0,239,118,77,221,115,57,0,15,4,4,True
347,85,376,67,0,233,123,85,221,111,64,0,15,4,4,True
348,90,369,74,0,240,138,84,208,103,59,0,15,4,4,True
349,92,374,74,0,236,118,80,216,116,59,0,15,4,4,True
350,86,374,68,0,230,124,86,222,110,65,0,15,4,4,True
351,93,372,75,0,233,119,81,217,115,60,0,15,4,4,True
352,87,372,72,0,243,138,81,213,102,57,0,15,4,4,True
353,83,374,67,0,235,123,83,227,109,64,0,15,4,4,True
354,92,374,74,0,234,119,80,218,115,59,0,15,4,4,True
355,89,374,73,0,241,117,77,221,115,58,0,15,4,4,True
356,87,372,69,0,229,124,87,221,110,66,0,15,4,4,True
357,87,372,72,0,243,138,81,213,102,57,0,15,4,4,True
358,87,372,72,0,243,138,81,213,102,57,0,15,4,4,True
359,94,364,81,0,248,132,76,210,106,54,0,15,4,4,True
360,83,374,67,0,235,123,83,227,109,64,0,15,4,4,True
361,90,372,74,0,238,118,78,222,114,59,0,15,4,4,True
362,90,369,74,0,240,138,84,208,103,59,0,15,4,4,True
363,79,371,57,0,211,101,91,245,132,78,0,15,4,4,True
364,79,371,57,0,211,101,91,245,132,78,0,15,4,4,True
365,78,371,59,0,228,114,84,240,123,68,0,15,4,4,True
366,80,373,59,0,224,115,86,236,124,68,0,15,4,4,True
367,95,365,81,0,247,132,77,207,107,54,0,15,4,4,True
368,84,384,63,0,216,90,84,240,132,72,0,15,4,4,True
369,93,369,79,0,247,133,75,211,106,52,0,15,4,4,True
370,90,372,74,0,238,118,78,222,114,59,0,15,4,4,True
371,98,377,79,0,238,114,74,212,121,52,0,15,4,4,True
372,78,393,54,0,210,96,90,240,129,75,0,15,4,4,True
373,108,366,93,0,252,123,66,198,117,42,0,15,4,4,True
374,98,377,79,0,238,114,74,212,121,52,0,15,4,4,True
375,78,393,54,0,210,96,90,240,129,75,0,15,4,4,True
376,108,366,93,0,252,123,66,198,117,42,0,15,4,4,True
377,87,372,69,0,231,123,87,219,111,66,0,15,4,4,True
378,91,373,74,0,237,118,79,219,115,59,0,15,4,4,True
379,72,387,54,0,222,93,84,252,126,75,0,15,4,4,True
380,78,390,60,0,240,123,78,228,111,57,0,15,4,4,True
381,92,374,74,0,234,119,80,218,115,59,0,15,4,4,True
382,79,381,58,0,217,95,85,245,132,73,0,15,4,4,True
383,76,369,55,0,218,120,94,238,119,76,0,15,4,4,True
384,75,371,54,0,219,120,93,239,119,75,0,15,4,4,True
385,80,370,60,0,224,115,86,238,123,69,0,15,4,4,True
386,77,375,55,0,213,101,89,247,132,76,0,15,4,4,True
387,73,372,53,0,221,120,91,243,118,74,0,15,4,4,True
388,75,369,52,0,211,106,93,247,133,79,0,15,4,4,True
389,83,368,59,0,211,102,89,241,138,74,0,15,4,4,True
390,83,374,67,0,235,123,83,227,109,64,0,15,4,4,True
391,82,377,63,0,222,109,88,234,118,72,0,15,4,4,True
392,82,373,67,0,236,123,82,230,108,64,0,15,4,4,True
393,81,379,62,0,223,109,87,235,118,71,0,15,4,4,True
394,89,378,69,0,223,105,83,229,123,66,0,15,4,4,True
395,87,372,69,0,229,124,87,221,110,66,0,15,4,4,True
396,92,368,79,0,248,133,74,214,105,52,0,15,4,4,True
397,83,377,66,0,235,123,83,225,110,63,0,15,4,4,True
398,81,382,61,0,223,109,87,233,119,70,0,15,4,4,True
399,86,374,68,0,230,124,86,222,110,65,0,15,4,4,True
400,87,382,67,0,225,105,81,231,123,64,0,15,4,4,True
401,82,380,62,0,220,110,88,234,118,71,0,15,4,4,True
402,88,370,73,0,242,138,82,212,102,58,0,15,4,4,True
403,78,378,60,0,228,129,90,228,105,69,0,15,4,4,True
404,84,375,67,0,232,124,84,226,109,64,0,15,4,4,True
405,84,375,67,0,232,124,84,226,109,64,0,15,4,4,True
406,81,379,62,0,223,109,87,235,118,71,0,15,4,4,True
407,78,370,57,0,214,100,90,246,132,78,0,15,4,4,True
408,81,382,61,0,221,110,87,235,118,70,0,15,4,4,True
409,84,375,67,0,232,124,84,226,109,64,0,15,4,4,True
410,80,367,61,0,226,114,86,238,123,70,0,15,4,4,True
411,81,376,63,0,223,109,87,237,117,72,0,15,4,4,True
412,82,380,62,0,220,110,88,234,118,71,0,15,4,4,True
413,87,369,73,0,243,138,81,215,101,58,0,15,4,4,True
414,84,372,68,0,234,123,84,226,109,65,0,15,4,4,True
415,85,370,69,0,233,123,85,225,109,66,0,15,4,4,True
416,87,382,67,0,225,105,81,231,123,64,0,15,4,4,True
417,86,374,68,0,230,124,86,222,110,65,0,15,4,4,True
418,83,369,64,0,235,129,83,225,116,61,0,15,4,4,True
419,85,372,65,0,231,109,79,233,129,62,0,15,4,4,True
420,83,374,67,0,235,123,83,227,109,64,0,15,4,4,True
421,80,374,62,0,226,129,92,226,105,71,0,15,4,4,True
422,81,372,63,0,225,129,93,225,105,72,0,15,4,4,True
423,85,373,68,0,231,124,85,225,109,65,0,15,4,4,True
424,89,377,72,0,237,119,77,223,114,57,0,15,4,4,True
425,90,375,73,0,236,119,78,222,114,58,0,15,4,4,True
426,87,382,67,0,225,105,81,231,123,64,0,15,4,4,True
427,88,377,69,0,226,104,82,230,123,66,0,15,4,4,True
428,84,387,62,0,214,91,84,240,132,71,0,15,4,4,True
429,90,372,74,0,238,118,78,222,114,59,0,15,4,4,True
430,79,376,61,0,227,129,91,227,105,70,0,15,4,4,True
431,92,371,75,0,234,119,80,220,114,60,0,15,4,4,True
432,91,373,74,0,235,119,79,221,114,59,0,15,4,4,True
